epoch,epoch_steps,epoch_rewards,epoch_time,epoch_avg_q,total_steps,epsilon,beta,memory_len,total_run_time,dueling,noisy_net,pretraining_steps,tau
0,16,0.30000000000000004,0 days 00:00:06.632690,0.022514421,17,1,0.4,17,0 days 00:00:26.458100,True,True,5000,0.005
1,7,-0.6,0 days 00:00:02.081378,0.02859503,25,1,0.4,25,0 days 00:00:32.174615,True,True,5000,0.005
2,7,-0.6,0 days 00:00:02.082436,0.015521534,33,1,0.4,33,0 days 00:00:37.875243,True,True,5000,0.005
3,8,-0.5,0 days 00:00:02.149292,0.037722602,42,1,0.4,42,0 days 00:00:43.642517,True,True,5000,0.005
4,12,-0.10000000000000009,0 days 00:00:04.482246,0.03352239,55,1,0.4,55,0 days 00:00:51.742406,True,True,5000,0.005
5,7,-0.6,0 days 00:00:02.081621,0.027943041,63,1,0.4,63,0 days 00:00:57.443683,True,True,5000,0.005
6,7,-0.6,0 days 00:00:02.082223,0.019054167,71,1,0.4,71,0 days 00:01:03.142873,True,True,5000,0.005
7,7,-0.6,0 days 00:00:02.081948,0.02295252,79,1,0.4,79,0 days 00:01:08.842567,True,True,5000,0.005
8,13,-1.1102230246251565e-16,0 days 00:00:03.532848,0.03321644,93,1,0.4,93,0 days 00:01:15.993776,True,True,5000,0.005
9,11,-0.20000000000000007,0 days 00:00:05.449312,0.017431939,105,1,0.4,105,0 days 00:01:25.060551,True,True,5000,0.005
10,9,-0.4,0 days 00:00:03.766478,0.015237001,115,1,0.4,115,0 days 00:01:32.444359,True,True,5000,0.005
11,8,-0.5,0 days 00:00:02.149474,0.038656794,124,1,0.4,124,0 days 00:01:38.211171,True,True,5000,0.005
12,7,-0.6,0 days 00:00:02.081499,0.022943286,132,1,0.4,132,0 days 00:01:43.910844,True,True,5000,0.005
13,28,1.5000000000000009,0 days 00:00:06.067008,0.008023346,161,1,0.4,161,0 days 00:01:53.595980,True,True,5000,0.005
14,8,-0.5,0 days 00:00:02.149064,0.027727442,170,1,0.4,170,0 days 00:01:59.361765,True,True,5000,0.005
15,8,-0.5,0 days 00:00:02.149047,0.035180423,179,1,0.4,179,0 days 00:02:05.128732,True,True,5000,0.005
16,9,-0.4,0 days 00:00:02.214787,0.025981735,189,1,0.4,189,0 days 00:02:10.961962,True,True,5000,0.005
17,7,-0.6,0 days 00:00:02.083324,0.03035245,197,1,0.4,197,0 days 00:02:16.663375,True,True,5000,0.005
18,8,-0.5,0 days 00:00:02.149835,0.016701445,206,1,0.4,206,0 days 00:02:22.429214,True,True,5000,0.005
19,10,-0.30000000000000004,0 days 00:00:03.833015,0.03654855,217,1,0.4,217,0 days 00:02:29.879343,True,True,5000,0.005
20,16,0.30000000000000004,0 days 00:00:03.717230,0.026722863,234,1,0.4,234,0 days 00:02:37.214566,True,True,5000,0.005
21,19,0.6000000000000003,0 days 00:00:04.950049,0.016252186,254,1,0.4,254,0 days 00:02:45.780847,True,True,5000,0.005
22,15,0.19999999999999996,0 days 00:00:04.682509,0.009202035,270,1,0.4,270,0 days 00:02:54.080376,True,True,5000,0.005
23,27,1.4000000000000008,0 days 00:00:07.031875,0.014276138,298,1,0.4,298,0 days 00:03:04.731586,True,True,5000,0.005
24,8,-0.5,0 days 00:00:02.665548,0.024893679,307,1,0.4,307,0 days 00:03:11.013970,True,True,5000,0.005
25,7,-0.6,0 days 00:00:02.598742,0.012795633,315,1,0.4,315,0 days 00:03:17.231048,True,True,5000,0.005
26,13,-1.1102230246251565e-16,0 days 00:00:05.582518,0.0072735613,329,1,0.4,329,0 days 00:03:26.431860,True,True,5000,0.005
27,8,-0.5,0 days 00:00:02.150064,0.027054759,338,1,0.4,338,0 days 00:03:32.199400,True,True,5000,0.005
28,7,-0.6,0 days 00:00:02.599176,0.008915148,346,1,0.4,346,0 days 00:03:38.415599,True,True,5000,0.005
29,7,-0.6,0 days 00:00:02.083019,0.049760304,354,1,0.4,354,0 days 00:03:44.116752,True,True,5000,0.005
30,7,-0.6,0 days 00:00:02.081958,0.043841578,362,1,0.4,362,0 days 00:03:49.815558,True,True,5000,0.005
31,7,-0.6,0 days 00:00:02.598886,0.017273352,370,1,0.4,370,0 days 00:03:56.033391,True,True,5000,0.005
32,7,-0.6,0 days 00:00:03.116143,0.024440031,378,1,0.4,378,0 days 00:04:02.767175,True,True,5000,0.005
33,7,-0.6,0 days 00:00:02.082769,0.007660133,386,1,0.4,386,0 days 00:04:08.467695,True,True,5000,0.005
34,10,-0.30000000000000004,0 days 00:00:04.348866,0.022904916,397,1,0.4,397,0 days 00:04:16.433958,True,True,5000,0.005
35,15,0.19999999999999996,0 days 00:00:02.615245,0.018926121,413,1,0.4,413,0 days 00:04:22.667189,True,True,5000,0.005
36,7,-0.6,0 days 00:00:02.082383,0.03498685,421,1,0.4,421,0 days 00:04:28.367637,True,True,5000,0.005
37,7,-0.6,0 days 00:00:02.598897,0.028149713,429,1,0.4,429,0 days 00:04:34.584853,True,True,5000,0.005
38,7,-0.6,0 days 00:00:02.083394,0.018820733,437,1,0.4,437,0 days 00:04:40.285741,True,True,5000,0.005
39,7,-0.6,0 days 00:00:02.080525,0.0358939,445,1,0.4,445,0 days 00:04:45.985218,True,True,5000,0.005
40,7,-0.6,0 days 00:00:02.739590,0.0041762316,453,1,0.4,453,0 days 00:04:52.343034,True,True,5000,0.005
41,6,-0.7,0 days 00:00:03.049218,0.030280426,460,1,0.4,460,0 days 00:04:59.019010,True,True,5000,0.005
42,10,-0.30000000000000004,0 days 00:00:03.832456,0.008328934,471,1,0.4,471,0 days 00:05:06.469239,True,True,5000,0.005
43,7,-0.6,0 days 00:00:02.082871,0.030506618,479,1,0.4,479,0 days 00:05:12.169514,True,True,5000,0.005
44,7,-0.6,0 days 00:00:02.081448,0.02698342,487,1,0.4,487,0 days 00:05:17.869092,True,True,5000,0.005
45,7,-0.6,0 days 00:00:02.082076,0.024823075,495,1,0.4,495,0 days 00:05:23.569227,True,True,5000,0.005
46,7,-0.6,0 days 00:00:02.082738,0.03297554,503,1,0.4,503,0 days 00:05:29.270416,True,True,5000,0.005
47,27,1.4000000000000008,0 days 00:00:07.550228,0.017981559,531,1,0.4,531,0 days 00:05:40.438318,True,True,5000,0.005
48,7,-0.6,0 days 00:00:02.082550,0.021108774,539,1,0.4,539,0 days 00:05:46.137927,True,True,5000,0.005
49,13,-1.1102230246251565e-16,0 days 00:00:03.515455,0.028430011,553,1,0.4,553,0 days 00:05:53.270705,True,True,5000,0.005
50,7,-0.6,0 days 00:00:02.082350,0.03775642,561,1,0.4,561,0 days 00:05:58.970692,True,True,5000,0.005
51,15,0.19999999999999996,0 days 00:00:05.199531,0.029031642,577,1,0.4,577,0 days 00:06:07.788760,True,True,5000,0.005
52,10,-0.30000000000000004,0 days 00:00:04.348941,0.028826337,588,1,0.4,588,0 days 00:06:15.755426,True,True,5000,0.005
53,21,0.8000000000000005,0 days 00:00:07.149948,0.01690246,610,1,0.4,610,0 days 00:06:26.523092,True,True,5000,0.005
54,15,0.19999999999999996,0 days 00:00:04.684086,0.017784618,626,1,0.4,626,0 days 00:06:34.823366,True,True,5000,0.005
55,9,-0.4,0 days 00:00:03.765564,0.010071785,636,1,0.4,636,0 days 00:06:42.206305,True,True,5000,0.005
56,8,-0.5,0 days 00:00:03.183222,0.030592429,645,1,0.4,645,0 days 00:06:49.007242,True,True,5000,0.005
57,8,-0.5,0 days 00:00:03.183184,0.027959045,654,1,0.4,654,0 days 00:06:55.807308,True,True,5000,0.005
58,8,-0.5,0 days 00:00:03.181763,0.0047547393,663,1,0.4,663,0 days 00:07:02.607012,True,True,5000,0.005
59,18,0.5000000000000002,0 days 00:00:03.849630,0.017203072,682,1,0.4,682,0 days 00:07:10.074125,True,True,5000,0.005
60,9,-0.4,0 days 00:00:02.215523,0.029857028,692,1,0.4,692,0 days 00:07:15.907226,True,True,5000,0.005
61,13,-1.1102230246251565e-16,0 days 00:00:04.549570,0.020576617,706,1,0.4,706,0 days 00:07:24.075102,True,True,5000,0.005
62,9,-0.4,0 days 00:00:03.765443,0.028049031,716,1,0.4,716,0 days 00:07:31.458286,True,True,5000,0.005
63,9,-0.4,0 days 00:00:04.282449,0.026537571,726,1,0.4,726,0 days 00:07:39.358746,True,True,5000,0.005
64,9,-0.4,0 days 00:00:03.250100,0.025500268,736,1,0.4,736,0 days 00:07:46.225867,True,True,5000,0.005
65,9,-0.4,0 days 00:00:02.215851,-0.0032234476,746,1,0.4,746,0 days 00:07:52.059180,True,True,5000,0.005
66,14,0.09999999999999987,0 days 00:00:03.066422,0.020087948,761,1,0.4,761,0 days 00:07:58.743018,True,True,5000,0.005
67,16,0.30000000000000004,0 days 00:00:03.715284,0.022456612,778,1,0.4,778,0 days 00:08:06.076328,True,True,5000,0.005
68,20,0.7000000000000004,0 days 00:00:04.499554,0.01540492,799,1,0.4,799,0 days 00:08:14.193913,True,True,5000,0.005
69,13,-1.1102230246251565e-16,0 days 00:00:04.032538,0.011776143,813,1,0.4,813,0 days 00:08:21.843579,True,True,5000,0.005
70,27,1.4000000000000008,0 days 00:00:09.100089,0.035831966,841,1,0.4,841,0 days 00:08:34.561859,True,True,5000,0.005
71,10,-0.30000000000000004,0 days 00:00:02.281626,0.024322908,852,1,0.4,852,0 days 00:08:40.461004,True,True,5000,0.005
72,7,-0.6,0 days 00:00:02.598823,0.0113203,860,1,0.4,860,0 days 00:08:46.677556,True,True,5000,0.005
73,7,-0.6,0 days 00:00:02.082245,0.023126695,868,1,0.4,868,0 days 00:08:52.377525,True,True,5000,0.005
74,17,0.40000000000000013,0 days 00:00:05.333257,0.022615232,886,1,0.4,886,0 days 00:09:01.328755,True,True,5000,0.005
75,9,-0.4,0 days 00:00:03.799850,0.026446942,896,1,0.4,896,0 days 00:09:08.745447,True,True,5000,0.005
76,16,0.30000000000000004,0 days 00:00:06.300447,0.030957734,913,1,0.4,913,0 days 00:09:18.663539,True,True,5000,0.005
77,8,-0.5,0 days 00:00:03.183259,0.039924785,922,1,0.4,922,0 days 00:09:25.463630,True,True,5000,0.005
78,7,-0.6,0 days 00:00:02.598540,0.011446556,930,1,0.4,930,0 days 00:09:31.679306,True,True,5000,0.005
79,10,-0.30000000000000004,0 days 00:00:03.833043,0.008744115,941,1,0.4,941,0 days 00:09:39.130305,True,True,5000,0.005
80,8,-0.5,0 days 00:00:02.293665,0.022119261,950,1,0.4,950,0 days 00:09:45.042303,True,True,5000,0.005
81,6,-0.7,0 days 00:00:03.049208,0.028035657,957,1,0.4,957,0 days 00:09:51.713938,True,True,5000,0.005
82,16,0.30000000000000004,0 days 00:00:04.749857,0.03936028,974,1,0.4,974,0 days 00:10:00.082112,True,True,5000,0.005
83,10,-0.30000000000000004,0 days 00:00:03.315862,0.007862557,985,1,0.4,985,0 days 00:10:07.014859,True,True,5000,0.005
84,7,-0.6,0 days 00:00:02.082429,0.0236847,993,1,0.4,993,0 days 00:10:12.714260,True,True,5000,0.005
85,20,0.7000000000000004,0 days 00:00:03.983555,0.010151345,1014,1,0.4,1014,0 days 00:10:20.316255,True,True,5000,0.005
86,16,0.30000000000000004,0 days 00:00:03.200063,0.033604275,1031,1,0.4,1031,0 days 00:10:27.132891,True,True,5000,0.005
87,10,-0.30000000000000004,0 days 00:00:03.315788,0.044197623,1042,1,0.4,1042,0 days 00:10:34.065497,True,True,5000,0.005
88,8,-0.5,0 days 00:00:03.700516,0.02134443,1051,1,0.4,1051,0 days 00:10:41.382750,True,True,5000,0.005
89,10,-0.30000000000000004,0 days 00:00:04.349336,0.018619996,1062,1,0.4,1062,0 days 00:10:49.349643,True,True,5000,0.005
90,7,-0.6,0 days 00:00:02.599389,0.019544922,1070,1,0.4,1070,0 days 00:10:55.566509,True,True,5000,0.005
91,24,1.1000000000000005,0 days 00:00:05.283965,0.024656437,1095,1,0.4,1095,0 days 00:11:04.467394,True,True,5000,0.005
92,7,-0.6,0 days 00:00:03.116414,0.03232243,1103,1,0.4,1103,0 days 00:11:11.200799,True,True,5000,0.005
93,15,0.19999999999999996,0 days 00:00:05.199798,0.016786309,1119,1,0.4,1119,0 days 00:11:20.017926,True,True,5000,0.005
94,26,1.3000000000000007,0 days 00:00:04.383519,0.025116146,1146,1,0.4,1146,0 days 00:11:28.018647,True,True,5000,0.005
95,7,-0.6,0 days 00:00:02.082411,0.008505478,1154,1,0.4,1154,0 days 00:11:33.717621,True,True,5000,0.005
96,10,-0.30000000000000004,0 days 00:00:04.349331,0.03613882,1165,1,0.4,1165,0 days 00:11:41.684757,True,True,5000,0.005
97,7,-0.6,0 days 00:00:02.081695,0.01673239,1173,1,0.4,1173,0 days 00:11:47.384401,True,True,5000,0.005
98,11,-0.20000000000000007,0 days 00:00:04.932153,0.024742292,1185,1,0.4,1185,0 days 00:11:55.935431,True,True,5000,0.005
99,13,-1.1102230246251565e-16,0 days 00:00:05.066437,0.032376993,1199,1,0.4,1199,0 days 00:12:04.619402,True,True,5000,0.005
100,24,1.1000000000000005,0 days 00:00:06.316346,0.03269129,1224,1,0.4,1224,0 days 00:12:14.553855,True,True,5000,0.005
101,12,-0.10000000000000009,0 days 00:00:04.999245,0.009974731,1237,1,0.4,1237,0 days 00:12:23.169441,True,True,5000,0.005
102,10,-0.30000000000000004,0 days 00:00:04.866096,0.031839807,1248,1,0.4,1248,0 days 00:12:31.653745,True,True,5000,0.005
103,7,-0.6,0 days 00:00:02.081242,0.03371052,1256,1,0.4,1256,0 days 00:12:37.353359,True,True,5000,0.005
104,9,-0.4,0 days 00:00:04.282205,0.028669681,1266,1,0.4,1266,0 days 00:12:45.254220,True,True,5000,0.005
105,10,-0.30000000000000004,0 days 00:00:03.833360,0.015404918,1277,1,0.4,1277,0 days 00:12:52.705511,True,True,5000,0.005
106,8,-0.5,0 days 00:00:03.183558,0.035785373,1286,1,0.4,1286,0 days 00:12:59.504558,True,True,5000,0.005
107,7,-0.6,0 days 00:00:02.082742,0.021512236,1294,1,0.4,1294,0 days 00:13:05.205153,True,True,5000,0.005
108,23,1.0000000000000004,0 days 00:00:05.732765,0.028752623,1318,1,0.4,1318,0 days 00:13:14.555843,True,True,5000,0.005
109,5,-0.7999999999999999,0 days 00:00:02.981956,0.002637311,1324,1,0.4,1324,0 days 00:13:21.155310,True,True,5000,0.005
110,11,-0.20000000000000007,0 days 00:00:03.900793,0.023708174,1336,1,0.4,1336,0 days 00:13:28.673413,True,True,5000,0.005
111,6,-0.7,0 days 00:00:03.048618,0.020770121,1343,1,0.4,1343,0 days 00:13:35.339351,True,True,5000,0.005
112,13,-1.1102230246251565e-16,0 days 00:00:04.548701,0.029293686,1357,1,0.4,1357,0 days 00:13:43.506911,True,True,5000,0.005
113,8,-0.5,0 days 00:00:03.182984,0.014610367,1366,1,0.4,1366,0 days 00:13:50.306132,True,True,5000,0.005
114,7,-0.6,0 days 00:00:02.081184,0.037237138,1374,1,0.4,1374,0 days 00:13:56.006315,True,True,5000,0.005
115,14,0.09999999999999987,0 days 00:00:04.098921,0.023399597,1389,1,0.4,1389,0 days 00:14:03.724610,True,True,5000,0.005
116,16,0.30000000000000004,0 days 00:00:07.332686,0.017422862,1406,1,0.4,1406,0 days 00:14:14.674243,True,True,5000,0.005
117,5,-0.7999999999999999,0 days 00:00:02.982508,0.010431129,1412,1,0.4,1412,0 days 00:14:21.274234,True,True,5000,0.005
118,7,-0.6,0 days 00:00:02.081739,0.0044098115,1420,1,0.4,1420,0 days 00:14:26.974055,True,True,5000,0.005
119,8,-0.5,0 days 00:00:03.182759,0.016171442,1429,1,0.4,1429,0 days 00:14:33.775297,True,True,5000,0.005
120,11,-0.20000000000000007,0 days 00:00:04.122463,0.028894616,1441,1,0.4,1441,0 days 00:14:41.515874,True,True,5000,0.005
121,8,-0.5,0 days 00:00:02.148378,0.02267671,1450,1,0.4,1450,0 days 00:14:47.292784,True,True,5000,0.005
122,7,-0.6,0 days 00:00:02.083458,0.0076454757,1458,1,0.4,1458,0 days 00:14:52.993252,True,True,5000,0.005
123,7,-0.6,0 days 00:00:02.082933,0.03024775,1466,1,0.4,1466,0 days 00:14:58.692305,True,True,5000,0.005
124,13,-1.1102230246251565e-16,0 days 00:00:06.098471,0.023734106,1480,1,0.4,1480,0 days 00:15:08.409736,True,True,5000,0.005
125,29,1.600000000000001,0 days 00:00:07.685284,0.02273806,1510,1,0.4,1510,0 days 00:15:19.712379,True,True,5000,0.005
126,24,1.1000000000000005,0 days 00:00:07.349377,0.014240221,1535,1,0.4,1535,0 days 00:15:30.677250,True,True,5000,0.005
127,11,-0.20000000000000007,0 days 00:00:04.416284,0.027944155,1547,1,0.4,1547,0 days 00:15:38.710710,True,True,5000,0.005
128,8,-0.5,0 days 00:00:03.183278,0.019359296,1556,1,0.4,1556,0 days 00:15:45.511402,True,True,5000,0.005
129,8,-0.5,0 days 00:00:03.182211,0.023656573,1565,1,0.4,1565,0 days 00:15:52.311528,True,True,5000,0.005
130,5,-0.7999999999999999,0 days 00:00:02.982916,0.0071479934,1571,1,0.4,1571,0 days 00:15:58.911500,True,True,5000,0.005
131,8,-0.5,0 days 00:00:03.181394,0.010506785,1580,1,0.4,1580,0 days 00:16:05.711718,True,True,5000,0.005
132,11,-0.20000000000000007,0 days 00:00:04.416360,0.024649806,1592,1,0.4,1592,0 days 00:16:13.745867,True,True,5000,0.005
133,7,-0.6,0 days 00:00:02.082849,0.025966512,1600,1,0.4,1600,0 days 00:16:19.446092,True,True,5000,0.005
134,11,-0.20000000000000007,0 days 00:00:04.932903,0.022169506,1612,1,0.4,1612,0 days 00:16:27.996208,True,True,5000,0.005
135,8,-0.5,0 days 00:00:02.148709,0.019446813,1621,1,0.4,1621,0 days 00:16:33.762715,True,True,5000,0.005
136,12,-0.10000000000000009,0 days 00:00:02.933562,0.022445815,1634,1,0.4,1634,0 days 00:16:40.313455,True,True,5000,0.005
137,13,-1.1102230246251565e-16,0 days 00:00:04.032964,0.027267763,1648,1,0.4,1648,0 days 00:16:47.963547,True,True,5000,0.005
138,8,-0.5,0 days 00:00:02.665396,0.02658193,1657,1,0.4,1657,0 days 00:16:54.246759,True,True,5000,0.005
139,8,-0.5,0 days 00:00:02.149198,0.028849708,1666,1,0.4,1666,0 days 00:17:00.013759,True,True,5000,0.005
140,7,-0.6,0 days 00:00:02.082387,0.012339728,1674,1,0.4,1674,0 days 00:17:05.714863,True,True,5000,0.005
141,8,-0.5,0 days 00:00:02.148810,0.022265334,1683,1,0.4,1683,0 days 00:17:11.481422,True,True,5000,0.005
142,5,-0.7999999999999999,0 days 00:00:02.982617,0.032174993,1689,1,0.4,1689,0 days 00:17:18.081212,True,True,5000,0.005
143,9,-0.4,0 days 00:00:02.215047,0.02903687,1699,1,0.4,1699,0 days 00:17:23.915080,True,True,5000,0.005
144,8,-0.5,0 days 00:00:02.149495,0.0077027828,1708,1,0.4,1708,0 days 00:17:29.682204,True,True,5000,0.005
145,10,-0.30000000000000004,0 days 00:00:03.833346,0.022986323,1719,1,0.4,1719,0 days 00:17:37.132442,True,True,5000,0.005
146,7,-0.6,0 days 00:00:02.082899,0.03885445,1727,1,0.4,1727,0 days 00:17:42.832833,True,True,5000,0.005
147,7,-0.6,0 days 00:00:02.081440,0.019810561,1735,1,0.4,1735,0 days 00:17:48.531992,True,True,5000,0.005
148,15,0.19999999999999996,0 days 00:00:02.098938,0.034297757,1751,1,0.4,1751,0 days 00:17:54.249615,True,True,5000,0.005
149,11,-0.20000000000000007,0 days 00:00:02.866343,0.029100185,1763,1,0.4,1763,0 days 00:18:00.733784,True,True,5000,0.005
150,7,-0.6,0 days 00:00:02.081990,0.012487143,1771,1,0.4,1771,0 days 00:18:06.433446,True,True,5000,0.005
151,11,-0.20000000000000007,0 days 00:00:03.382506,0.008010398,1783,1,0.4,1783,0 days 00:18:13.434144,True,True,5000,0.005
152,42,2.9000000000000017,0 days 00:00:12.168679,0.02224778,1826,1,0.4,1826,0 days 00:18:29.220070,True,True,5000,0.005
153,13,-1.1102230246251565e-16,0 days 00:00:04.033384,0.030581456,1840,1,0.4,1840,0 days 00:18:36.885031,True,True,5000,0.005
154,23,1.0000000000000004,0 days 00:00:08.833045,0.018730653,1864,1,0.4,1864,0 days 00:18:49.335971,True,True,5000,0.005
155,26,1.3000000000000007,0 days 00:00:06.450884,0.018362263,1891,1,0.4,1891,0 days 00:18:59.403092,True,True,5000,0.005
156,7,-0.6,0 days 00:00:02.083227,0.036554333,1899,1,0.4,1899,0 days 00:19:05.102851,True,True,5000,0.005
157,15,0.19999999999999996,0 days 00:00:02.615534,0.033464886,1915,1,0.4,1915,0 days 00:19:11.336432,True,True,5000,0.005
